Round,train_losses,accuracies
3388,0.0012210754275321961,68.66
3389,0.0012443350434303284,68.36
3390,0.0012600707530975343,68.24
3391,0.0012552863836288453,68.33
3392,0.0012374495029449464,68.76
3393,0.0012009573221206664,69.37
3394,0.001171331799030304,70.08
3395,0.0011490375518798828,70.71
3396,0.0011463789463043213,70.93
3397,0.0011529616832733154,70.48
3398,0.001189207875728607,70.02
3399,0.0012363140940666198,69.43
3400,0.001273043704032898,68.65
3401,0.0012965733647346497,68.28
3402,0.001301253092288971,68.09
3403,0.0012790115237236023,68.3
3404,0.001235663628578186,68.72
3405,0.001182686710357666,69.59
3406,0.0011595008969306946,69.84
3407,0.0011589243054389953,70.1
3408,0.0011789259433746338,69.46
3409,0.0012145466327667237,68.89
3410,0.0012502243280410766,68.13
3411,0.0012891004920005799,67.4
3412,0.0013165355086326598,66.87
3413,0.0013227299928665161,66.78
3414,0.0013004323124885559,67.35
3415,0.0012606593489646913,68.27
3416,0.0011993758082389833,68.87
3417,0.0011418821215629577,69.89
3418,0.0011156458973884582,70.46
3419,0.001108630681037903,70.65
3420,0.0011272106170654296,70.23
3421,0.0011515482187271118,69.69
3422,0.0011812661170959473,69.03
3423,0.0012041854858398438,68.54
3424,0.001208698332309723,68.18
3425,0.00120845867395401,68.24
3426,0.0011970938205718995,68.42
3427,0.0011769500136375427,68.84
3428,0.0011569860339164734,69.3
3429,0.0011464138269424438,69.64
3430,0.0011248860836029053,69.99
3431,0.0011103683948516846,70.21
3432,0.0011136540651321412,70.25
3433,0.0011204351782798767,69.93
3434,0.0011293160438537598,69.37
3435,0.0011281192541122437,69.38
3436,0.0011271684527397155,69.61
3437,0.0011231879472732543,69.96
3438,0.001126577413082123,70.02
3439,0.001127169966697693,70.1
3440,0.001122398442029953,70.88
3441,0.0011182446360588074,70.94
3442,0.0011163409352302552,70.93
3443,0.0011164384067058563,71.13
3444,0.001106378149986267,71.1
3445,0.0011067037284374238,71.35
3446,0.0011047198355197906,71.29
3447,0.0011015934705734254,71.24
3448,0.0010963585495948791,71.31
3449,0.0010894153356552124,71.41
3450,0.001094596666097641,71.29
3451,0.0011108737170696258,70.79
3452,0.0011222840189933777,70.4
3453,0.0011265834629535674,70.17
3454,0.0011326389074325562,70.09
3455,0.0011426534056663514,70.01
3456,0.0011610145568847657,69.64
3457,0.0011824416041374206,69.63
3458,0.0011870125770568848,69.72
3459,0.0011849901437759399,69.86
3460,0.0012071545124053955,69.44
3461,0.0012017033338546754,69.22
3462,0.001189836621284485,69.38
3463,0.0011788472890853882,69.54
3464,0.001170723533630371,69.63
3465,0.00114957857131958,69.95
3466,0.0011383883953094483,70.14
3467,0.0011375611066818238,69.98
3468,0.0011259669899940491,70.36
3469,0.0011269456386566162,70.65
3470,0.0011190884351730346,70.93
3471,0.00110446857213974,71.42
3472,0.0010893261671066285,71.74
3473,0.001075286990404129,71.85
3474,0.0010631237030029298,72.01
3475,0.0010630843579769135,71.77
3476,0.0010662549436092376,71.77
3477,0.0010767551898956298,71.42
3478,0.0010856742143630982,71.21
3479,0.0010907779574394227,70.96
3480,0.0010897737383842468,70.9
3481,0.001082401716709137,71.16
3482,0.0010909719467163087,71.14
3483,0.0010974163293838502,70.89
3484,0.0010982643365859985,70.72
3485,0.0011031888604164123,70.57
3486,0.0011046931862831117,70.45
3487,0.0011051451921463013,70.26
3488,0.0011025073170661927,70.12
3489,0.0010966231107711793,69.97
3490,0.0010867651343345643,70.22
3491,0.0010792733013629914,70.41
3492,0.001080042690038681,70.61
3493,0.0010847975492477417,70.67
3494,0.0010957559466361999,70.3
3495,0.0011017717957496644,70.32
3496,0.0011010793089866638,70.65
3497,0.0010979778528213502,70.58
3498,0.0010872673869132996,70.74
3499,0.0010789821922779083,70.94
3500,0.0010731437861919403,71.35
3501,0.001075103187561035,71.58
3502,0.0010836012303829193,71.57
3503,0.0010972302198410035,71.49
3504,0.0011032377123832702,71.42
3505,0.0011072834610939026,71.23
3506,0.0011079569697380067,71.16
3507,0.0011095611810684205,71.04
3508,0.0011020120918750762,71.12
3509,0.0010924910485744475,71.38
3510,0.0010837122201919555,71.38
3511,0.001078115725517273,71.28
3512,0.0010684299230575563,71.62
3513,0.0010690060019493102,71.97
3514,0.0010722206771373748,71.62
3515,0.001079430389404297,71.4
3516,0.001080108654499054,71.21
3517,0.001083832883834839,71.42
3518,0.0010953892946243286,70.97
3519,0.0010988459825515748,70.82
3520,0.001105724596977234,70.39
3521,0.0011017055034637452,70.38
3522,0.001096349263191223,70.47
3523,0.0010954560160636902,70.48
3524,0.001093616908788681,70.38
3525,0.0010954747200012207,70.72
3526,0.0010866167306900025,71.01
3527,0.0010871631383895875,71.17
3528,0.0010862364172935486,71.33
3529,0.0010920292615890503,71.69
3530,0.0010899783730506896,71.65
3531,0.0010886696100234985,71.66
3532,0.0010881698310375213,71.72
3533,0.0010848413050174714,71.76
3534,0.0010803910851478577,71.95
3535,0.0010791215300559997,72.02
3536,0.0010779476284980775,71.67
3537,0.0010680834770202636,72.07
3538,0.0010714795291423798,72.09
3539,0.001069938325881958,72.17
3540,0.0010755841732025147,72.22
3541,0.0010862252712249755,72.1
3542,0.0010940718173980714,72.07
3543,0.0011012178659439086,72.05
3544,0.0011073820233345032,71.72
3545,0.0011168627977371215,71.7
3546,0.0011204933166503906,71.55
3547,0.0011305630207061768,71.24
3548,0.0011424970865249633,70.84
3549,0.001150354015827179,70.82
3550,0.0011568037867546082,70.64
3551,0.0011615713000297546,70.67
3552,0.001166570746898651,70.71
3553,0.0011685490369796752,70.58
3554,0.001177553081512451,70.45
3555,0.0012003201007843019,70.16
3556,0.001222199785709381,69.86
3557,0.001240153408050537,69.6
3558,0.0012416038632392884,69.28
3559,0.0012336427211761475,69.38
3560,0.0012175909042358398,69.66
3561,0.0011862392783164978,70.22
3562,0.0011582876205444336,70.6
3563,0.001130685532093048,71.15
3564,0.001113366663455963,71.13
3565,0.0011181638836860657,70.96
3566,0.0011369523167610168,70.73
3567,0.0011855785608291627,70.26
3568,0.0012291606783866882,69.63
3569,0.00127149600982666,68.81
3570,0.0013155324101448058,68.21
3571,0.0013348984360694886,68.11
3572,0.00135611492395401,67.88
3573,0.0013470619320869446,68.11
3574,0.0013130969643592835,68.79
3575,0.0012792057275772095,69.22
3576,0.0012525315761566162,69.33
3577,0.0012329161524772645,69.28
3578,0.0012391075253486634,68.98
3579,0.0012582549095153809,68.61
3580,0.0012893525958061218,67.94
3581,0.0013206353425979614,67.36
3582,0.0013420731544494628,66.99
3583,0.001354617488384247,66.67
3584,0.0013466551542282105,67.09
3585,0.0013218912363052368,67.62
3586,0.0012658646106719971,68.46
3587,0.0012160663843154907,69.63
3588,0.0011696462869644165,70.36
3589,0.0011385584592819213,70.98
3590,0.0011260417580604553,71.38
3591,0.0011318263947963714,71.29
3592,0.001141841298341751,71.08
3593,0.0011371094584465026,71.15
3594,0.0011371775269508361,71.0
3595,0.0011433194637298584,70.94
3596,0.001143847680091858,70.91
3597,0.0011357125163078308,71.04
3598,0.0011322812676429748,71.2
3599,0.001116235876083374,71.62
3600,0.001096431189775467,71.85
3601,0.0010830813229084015,72.05
3602,0.001070661026239395,72.24
3603,0.0010675333559513093,72.42
3604,0.0010723234474658966,72.15
3605,0.0010860803306102752,71.92
3606,0.001102718412876129,71.89
3607,0.0011208124876022339,71.93
3608,0.0011315235137939453,72.04
3609,0.00113453688621521,72.15
3610,0.0011307809710502624,72.26
3611,0.0011422330260276795,72.21
3612,0.0011425258755683898,72.26
3613,0.0011284082412719727,72.21
3614,0.0011273642897605895,72.1
3615,0.001122199273109436,71.8
3616,0.0011193900227546693,71.58
3617,0.001118205738067627,71.48
3618,0.0011031163692474366,71.6
3619,0.0010938700795173645,71.54
3620,0.0010811208367347718,71.68
3621,0.0010715324819087983,71.74
3622,0.0010653990626335143,71.9
3623,0.001066149491071701,71.58
3624,0.0010638899624347688,71.54
3625,0.0010730597615242004,71.6
3626,0.0010887093901634215,71.51
3627,0.001102691090106964,71.17
3628,0.001115224325656891,71.09
3629,0.0011180847525596618,71.16
3630,0.0011313209056854248,70.8
3631,0.0011596781730651856,70.32
3632,0.0011940145492553712,69.78
3633,0.0012228137016296386,69.19
3634,0.0012461663007736206,68.63
3635,0.0012501909494400025,68.42
3636,0.0012362460017204284,68.7
3637,0.00121096510887146,69.16
3638,0.0011985240459442138,69.27
3639,0.0011751806259155274,69.92
3640,0.0011413404941558838,70.65
3641,0.0011171940684318543,71.21
3642,0.0010918967843055725,71.62
3643,0.0010737132787704468,71.91
3644,0.0010666048407554627,72.21
3645,0.0010624134123325348,72.24
3646,0.0010777323961257935,71.77
3647,0.001096242117881775,71.45
3648,0.0011074695706367493,71.35
3649,0.0011185336709022523,71.1
3650,0.001127023983001709,70.82
3651,0.0011283475160598754,70.63
3652,0.0011262038469314576,70.65
3653,0.0011320265889167786,70.33
3654,0.0011291489839553833,70.37
3655,0.0011400447964668274,70.36
3656,0.0011334879636764527,70.52
3657,0.0011286972284317016,70.72
3658,0.0011309892416000366,70.78
3659,0.0011254676938056945,70.78
3660,0.0010975817799568177,71.25
3661,0.0010750738978385925,71.47
3662,0.001060011726617813,71.75
3663,0.001053710961341858,71.83
3664,0.001052841556072235,71.81
3665,0.0010526114702224731,71.54
3666,0.0010605777680873871,71.31
3667,0.001073899817466736,71.4
3668,0.001100183117389679,71.04
3669,0.0011274927496910095,70.62
3670,0.0011490661740303039,70.29
3671,0.0011597351431846619,70.01
3672,0.0011634011149406433,70.1
3673,0.001165240740776062,70.17
3674,0.00116538325548172,70.39
3675,0.0011528005838394165,70.69
3676,0.0011387707829475402,71.08
3677,0.0011366706848144532,71.2
3678,0.001135261309146881,71.34
3679,0.0011379474520683288,71.46
3680,0.0011448220014572143,71.39
3681,0.0011529502272605895,71.32
3682,0.0011559731602668762,71.2
3683,0.0011660719513893127,71.03
3684,0.0011700748205184938,70.91
3685,0.0011647108793258667,71.05
3686,0.0011630664825439453,71.05
3687,0.0011467355966567993,70.88
3688,0.0011309348106384278,71.23
3689,0.0011281097173690797,71.37
3690,0.0011195500254631043,71.36
3691,0.0011136881351470947,71.44
3692,0.0011224776148796081,71.22
3693,0.0011232441782951354,71.15
3694,0.001120852780342102,71.24
3695,0.0011112155795097352,71.28
3696,0.0010956239223480224,71.31
3697,0.0010835707068443299,71.54
3698,0.0010807850241661072,71.71
3699,0.0010819958686828614,71.64
3700,0.0010874746799468995,71.53
3701,0.0011079070329666138,71.17
3702,0.0011338075876235962,70.47
3703,0.0011568516612052917,70.08
3704,0.001163757574558258,70.03
3705,0.0011509646296501159,70.4
3706,0.0011435110688209533,70.56
3707,0.0011168399810791015,71.07
3708,0.0010966787338256836,71.39
3709,0.0010861241221427917,71.74
3710,0.0010786369144916534,71.94
3711,0.0010771136045455933,71.96
3712,0.0010749832808971405,72.07
3713,0.0010758131921291352,72.11
3714,0.0010821256816387177,71.83
3715,0.0010972372472286224,71.92
3716,0.0010997058212757112,72.11
3717,0.0011036656081676484,72.05
3718,0.00111593976020813,71.44
3719,0.001131707751750946,71.35
3720,0.0011407029628753662,71.23
3721,0.0011437100648880004,70.94
3722,0.0011457236409187317,70.96
3723,0.0011382360696792603,71.12
3724,0.001124057674407959,71.51
3725,0.0011244787573814392,71.74
3726,0.0011205348014831542,71.63
3727,0.0011073180377483367,71.72
3728,0.0010959846317768096,71.94
3729,0.0010885663390159607,72.01
3730,0.0010834455072879791,71.91
3731,0.001081372970342636,71.87
3732,0.0010862909197807311,72.15
3733,0.0010987431049346923,72.1
3734,0.001126390027999878,71.79
3735,0.0011463340044021606,71.29
3736,0.001145358455181122,71.41
3737,0.0011345121502876281,71.64
3738,0.0011184115052223205,72.08
3739,0.0010994576692581178,72.23
3740,0.0010874726712703706,72.24
3741,0.0010900386512279511,72.08
3742,0.0011019607365131377,71.39
3743,0.0011367334723472596,70.51
3744,0.0011682172656059266,69.38
3745,0.001184808123111725,69.17
3746,0.001178610873222351,69.3
3747,0.0011619808197021483,69.63
3748,0.0011389404654502868,70.16
3749,0.0011075480163097381,70.88
3750,0.0010802962064743041,71.47
3751,0.0010630304157733918,72.17
3752,0.001065232366323471,72.4
3753,0.0010703070998191832,72.28
3754,0.00108867130279541,72.04
3755,0.0011024072051048278,71.84
3756,0.0011183822751045227,71.63
3757,0.0011367072820663451,71.25
3758,0.0011563925623893738,71.09
3759,0.0011532071590423583,71.27
3760,0.0011390102982521057,71.46
3761,0.001122478175163269,71.86
3762,0.0011135008335113525,71.76
3763,0.0011070606708526612,71.79
3764,0.0011119968056678771,71.44
3765,0.0011178947210311889,71.17
3766,0.0011003940343856811,71.64
3767,0.0010876631379127502,71.81
3768,0.001078666639328003,71.95
3769,0.001076279890537262,71.86
3770,0.0010830222964286803,71.94
3771,0.0011060944795608521,71.66
3772,0.0011368244409561156,71.14
3773,0.0011569662809371949,70.48
3774,0.0011790790796279908,70.22
3775,0.0011654537796974183,70.45
3776,0.0011480546474456788,70.68
3777,0.0011292956948280334,71.13
3778,0.0011131692528724671,71.56
3779,0.0011042065382003785,71.57
3780,0.0011148703575134277,71.39
3781,0.0011465572118759156,70.75
3782,0.0011887304186820984,70.0
3783,0.001254646921157837,68.73
3784,0.0013001341104507446,67.89
3785,0.0013223612546920777,67.45
3786,0.0013408921837806701,67.14
3787,0.0013080055117607116,67.79
3788,0.0012523004174232483,69.17
3789,0.0012088428497314453,69.76
3790,0.0011701341986656189,70.44
3791,0.0011541870474815368,70.93
3792,0.0011585107803344726,70.95
3793,0.0011747567653656006,70.46
3794,0.0011975794911384583,69.84
3795,0.001228919494152069,69.35
3796,0.001252122187614441,69.15
3797,0.0012600276589393616,68.94
3798,0.001257060694694519,68.96
3799,0.0012486569762229919,69.26
3800,0.001220463764667511,69.45
3801,0.001198275864124298,70.14
3802,0.0011823997259140014,70.23
3803,0.0011683882713317871,70.18
3804,0.0011683552026748657,70.45
3805,0.001175596559047699,70.49
3806,0.001177885103225708,70.6
3807,0.0011904195308685302,70.51
3808,0.0011990819811820983,70.07
3809,0.0012028562664985656,69.92
3810,0.0011924907088279725,70.15
3811,0.001169612455368042,70.54
3812,0.0011531158030033111,70.93
3813,0.001128188955783844,70.98
3814,0.0011174607157707214,71.26
3815,0.0011117712438106536,71.2
3816,0.0011210000395774841,70.87
3817,0.001139119553565979,70.39
3818,0.0011528490960597993,70.24
3819,0.0011693804264068604,69.94
3820,0.0011775385022163392,69.71
3821,0.001172178864479065,69.91
3822,0.0011677854299545288,70.18
3823,0.0011657960653305053,70.34
3824,0.0011577174544334411,70.49
3825,0.0011646948099136353,70.52
3826,0.0011741299867630004,70.14
3827,0.0011724753379821777,69.69
3828,0.001175786805152893,69.54
3829,0.0011711337685585022,69.62
3830,0.0011631048321723938,69.77
3831,0.0011456995606422425,70.05
3832,0.0011339527010917664,70.36
3833,0.0011263673186302184,70.47
3834,0.0011175219416618347,70.89
3835,0.0011168930649757384,71.03
3836,0.0011223878264427186,71.39
3837,0.0011240865349769593,71.55
3838,0.0011276276111602784,71.64
3839,0.0011341463685035705,71.82
3840,0.0011343454003334046,71.74
3841,0.001147835898399353,71.55
3842,0.0011535031199455261,71.44
3843,0.001149155604839325,71.47
3844,0.001143305253982544,71.42
3845,0.0011367610931396484,71.61
3846,0.0011337435126304626,71.7
3847,0.0011299939572811126,71.6
3848,0.0011258055388927459,71.56
3849,0.001115363985300064,71.51
3850,0.0011037306189537047,71.76
3851,0.001110867863893509,71.58
3852,0.0011061467349529266,71.41
3853,0.0011064442813396454,71.51
3854,0.0011118313312530517,71.23
3855,0.0011258331060409546,71.25
3856,0.0011325227499008178,71.04
3857,0.0011377183198928833,71.07
3858,0.0011422615051269532,71.27
3859,0.0011389538288116455,71.19
3860,0.0011497260689735413,71.21
3861,0.0011583497405052185,71.14
3862,0.0011497435688972474,71.29
3863,0.0011440392017364502,71.24
3864,0.0011311974048614502,71.32
3865,0.001120674204826355,71.63
3866,0.0011203996062278748,71.71
3867,0.001120825207233429,71.5
3868,0.0011216466903686525,71.19
3869,0.0011348196268081666,71.01
3870,0.0011528125762939453,70.57
3871,0.0011716041803359984,69.89
3872,0.0011837529182434081,69.75
3873,0.0011863958835601806,69.63
3874,0.0011753063321113587,70.01
3875,0.0011534758806228639,70.27
3876,0.0011388576984405518,70.73
3877,0.0011250745415687562,70.93
3878,0.001106353533267975,71.52
3879,0.001093338406085968,71.81
3880,0.0010874281883239746,71.88
3881,0.0010893095493316651,71.74
3882,0.0010906164646148683,71.96
3883,0.0010953001976013183,71.95
3884,0.0011023480892181396,71.71
3885,0.001104084086418152,71.66
3886,0.0011131442546844482,71.41
3887,0.0011213982582092285,71.02
3888,0.00114049232006073,70.86
3889,0.0011512203574180603,70.67
3890,0.0011546945452690124,70.73
3891,0.0011617775201797486,70.46
3892,0.0011762386083602906,70.31
3893,0.0011805307745933532,70.2
3894,0.0011663914680480956,70.59
3895,0.0011545630931854248,70.63
3896,0.0011499361872673035,70.91
3897,0.001143019425868988,71.4
3898,0.0011374372005462647,71.53
3899,0.0011346401333808898,71.44
3900,0.0011306876301765442,71.41
3901,0.001128643012046814,71.65
3902,0.0011274456381797791,71.52
3903,0.0011303835988044739,71.43
3904,0.0011291551113128662,71.74
3905,0.0011310911417007445,71.91
3906,0.00112963627576828,71.78
3907,0.0011384199500083924,71.93
3908,0.0011563311100006104,71.96
3909,0.001178957998752594,71.53
3910,0.0011984161019325257,71.36
